t_name,t_id,t_starttime,t_slug,entrant_count,p_name,p_id,p_standing
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Cello | Celloplayer34,3359425,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Moga,2815217,17
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Griz,3359410,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Cherry,1387229,7
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,myah,2225758,25
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BAN | SKYMETRO,2773874,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,0wl,3202295,25
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,fka bread,2828624,13
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,OutsiderNina,3359225,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Nixtarma,3013327,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Enker,1177583,9
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,MLP | Hotline,926903,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,dormitory,3125017,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,FormagDrung,2581607,17
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,A L E X,3358959,25
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,almighty_gouki,3358922,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,squashed-durian,3358794,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BAN | GlueGuzzler,3158760,7
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Them/Them | duckLenin,2209316,25
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,MiracleMan,1010531,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BBD | | Cata,2696479,13
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,OhNo | ColossalMini,237885,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,SQSQ | MetaMischief,2893850,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Floss,1879700,25
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,UNT | Nebula,10465,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,rkp!,3358407,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,wheat,3358402,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,goot,1982205,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,mathus,3358279,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BAN | JayC,2692884,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Voridin,3252740,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BurnsideEX,1345600,9
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Exceed,1077182,1
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,WTT | Dunktastic!,3309256,17
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BAN | ThePhatGamer,2722508,5
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Jojime,2471813,2
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Goteki_,648304,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Master_Slav,3357916,25
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,ELDR,3357913,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,bufu,1278911,25
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,TANK YOU,3170226,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,TheDratman,3015223,17
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Phrozen,3069635,13
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Volgorath,3193691,17
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,KosmEnjoyer,3190816,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,saffiya,3209867,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,JDA,2696670,9
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,missive,3344818,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Sophie :3,3357701,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BAN | GOODGIRL,2735241,17
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Corgle,3116341,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,TheDukeofGrease,2526685,25
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Rebellious Ragğer,1143701,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Kirgio,1448434,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BlackYoshi,463350,17
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,F&F | PariahDox,2879533,3
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,RazelRhapsody,3248207,49
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,Kyubert (yourf),3022475,13
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,inkyfaye,3160402,33
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,IsGates,3308791,9
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BraydoBroStaRR,1709102,17
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,BAN | kotter,2213425,5
Bracket About Nothing #29 - Beginners Only GGST,537387,1680652800,tournament/bracket-about-nothing-29-beginners-only-ggst,64,OEG | Westfield,2879315,49
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,JoJ,523964,7
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,CM | Stroder Ame,48920,9
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,BurnsideEX,1345600,17
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,julzzzxxx420,2773510,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,BoiledNoodle8,2165802,49
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,HMG | Raze,3190606,13
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Yikez,2498951,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Jojime,2471813,9
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Raincoat,3189425,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,PNJ/SoA | JOUSHOU,2455392,1
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Swordfire,3297322,25
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,TSM | Anjineer,3332653,9
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,MichelleMadel,2237779,17
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Exceed,1077182,5
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,BorgTech | Shimkoko,405647,13
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Ballrick,2745087,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,UwU___L0RD,2755814,17
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,musicislife0,3332566,25
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,BAD | [B A D   G U Y],2980278,25
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Extav,2898477,3
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,RadioRes,3332437,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Mr. McDefault,856494,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Moga,2815217,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,The Team | JoJokester,3332160,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,The Team | Kat,1134501,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,The Team | nivag,3332039,25
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Sadge | RecommendedName,2137834,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Voridin,3252740,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Phrozen,3069635,25
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Dragovitz,3331352,49
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,JDA,2696670,17
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,skypher56,1858822,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,CD | White Woman,2728970,13
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,ninjadrey,3318913,49
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Gonorrhea | STD Rollup,3330718,49
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Volgorath,3193691,25
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,BAN | ThePhatGamer,2722508,7
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Sci_Karate,2717444,9
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,BAN | WhileYouWait,2532564,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,TC1 | SmartAlec98,139875,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,BAN | GlueGuzzler,3158760,5
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,BAN | Zangetsu,3140525,25
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Ghostfryeryt,2206196,49
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,OhNo | ColossalMini,237885,33
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,Westfield,2879315,49
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,F&F | PariahDox,2879533,17
Bracket About Nothing #28 - Beginners Only GGST,532757,1679443200,tournament/bracket-about-nothing-28-beginners-only-ggst,56,4loko gamer,1285067,17
